name,pantheon,popularity
Telepinus,Middle Eastern Gods,8287
Telipinu,Middle Eastern Gods,8288
Teshub,Middle Eastern Gods,6075
Tetragrammaton,Middle Eastern Gods,17650
Theos,Middle Eastern Gods,43894
Trinity,Middle Eastern Gods,43895
Upelluri,Middle Eastern Gods,5384
Vohu Mana,Middle Eastern Gods,7023
Vohu Manah,Middle Eastern Gods,7024
Vohu Mano,Middle Eastern Gods,7025
Y'shua,Middle Eastern Gods,50062
Yahshua,Middle Eastern Gods,50063
Yahweh,Middle Eastern Gods,44440
Yam,Middle Eastern Gods,9188
Yamm,Middle Eastern Gods,9189
Yaw,Middle Eastern Gods,9190
Yehovah,Middle Eastern Gods,43896
Yeshua,Middle Eastern Gods,50064
Yhvh,Middle Eastern Gods,17651
Yhwh,Middle Eastern Gods,17652
A'akuluujjusi,Native American,30034
Aakuluujjusi,Native American,30035
Abaangui,Native American,13810
Achi,Native American,31105
Achiyalabopa,Native American,10790
Achomawi,Native American,8563
Adekagagwaa,Native American,9080
Adlivun,Native American,13867
Aguara,Native American,11952
Ahayuta,Native American,31106
Ahayuta Achi,Native American,31107
Ahea,Native American,10668
Ahe’A,Native American,10669
Ahmeto Lela Okya,Native American,8312
Aholi,Native American,9270
Ahsonnutli,Native American,8413
Airsekui,Native American,8230
Aisoyimstan,Native American,11994
Akba Atatdia,Native American,136557
Akna,Native American,10251
Aleut,Native American,9339
Alignak,Native American,9752
Alk'umta'm,Native American,8438
Alk'unta'um,Native American,8439
Alkuntam,Native American,8440
Allowat Sakima,Native American,9479
Alowatsakima,Native American,9480
Amala,Native American,10847
Amitolane,Native American,7154
Amotken,Native American,15257
Anarkusuga,Native American,6719
Anaye,Native American,11546
Angak' Chin Mana,Native American,7143
Angak Chin Mana,Native American,7144
Angalkuq,Native American,6463
Angokoq,Native American,6464
Anguta,Native American,9499
Aningan,Native American,10507
Apikunni,Native American,6146
Apisirahts,Native American,3059
Apotamkin,Native American,81925
Apoyan Tachi,Native American,7108
Aqas Xena Xena,Native American,3414
Aqas Xena Xenas,Native American,3415
Arnakua'gsak,Native American,42244
Arnakuagsak,Native American,42245
Arnarquagsag,Native American,42246
Asagaya Gigaei,Native American,10414
Asgaya Gigagei,Native American,10415
Ataensic,Native American,12888
Ataentsic,Native American,12889
Atahensic,Native American,12890
Atius Tirawa,Native American,6722
Awanawilonais,Native American,12197
Awitelin Tsta,Native American,6691
Awonawilona,Native American,12198
Badger,Native American,19333
Bakbakwalanooksiwae,Native American,6907
Baxbakualanuchsiwae,Native American,6908
Beaver,Native American,18663
Begocidi,Native American,4264
Big Head,Native American,14671
Big Rabbit,Native American,42407
Bikeh Hozho,Native American,6849
Binaye Ahani,Native American,7116
Black God,Native American,19699
Blue Jay,Native American,10943
Bokwus,Native American,10191
Bototo,Native American,8019
Capa,Native American,18664
Chacomat,Native American,6119
Chacopa,Native American,7109
Chakekenapok,Native American,9531
Chehooit,Native American,13542
Chibiabos,Native American,12840
Chinigchinich,Native American,9971
Chipiapoos,Native American,12841
Chulyen,Native American,120126
Copper Woman,Native American,11630
Corn Maidens,Native American,8220
Corn Mother,Native American,10981
Corn Woman,Native American,10982
Coyote,Native American,136558
Crow,Native American,11849
Dajoji,Native American,9233
Dawn,Native American,11273
Dayunsi,Native American,7155
Dew Eagle,Native American,9286
Dohkwibuhch,Native American,5389
Doquebuth,Native American,4979
Dzalarhons,Native American,7402
Dzelarhons,Native American,7403
Dzoavits,Native American,13448
Eeyeekalduk,Native American,7560
Ehlaumel,Native American,5192
Eithinoha,Native American,7300
Enumclaw,Native American,11083
Eototo,Native American,8255
Esaugetuh Emissee,Native American,5931
Estanatlehi,Native American,8036
Estasanatlehi,Native American,8037
Estsanatlehi,Native American,8038
Ewah,Native American,12510
First Scolder,Native American,136559
Flying Head,Native American,14672
Ga'an,Native American,14593
Ga Gaah,Native American,11850
Ga Oh,Native American,8775
Gaan,Native American,14594
Gahe,Native American,14595
Gaoh,Native American,8776
Gendenwitha,Native American,9087
Gendewitha,Native American,9088
Gitche Manito,Native American,19265
Gitche Manitou,Native American,19266
Gitchi Manitou,Native American,19267
Gitchie Manitou,Native American,19268
Gitsche Manitou,Native American,19269
Glooscap,Native American,15560
Glooskap,Native American,15561
Gluscabe,Native American,15562
Gluscabi,Native American,15563
Gluskab,Native American,15564
Gluskabe,Native American,15565
Gluskap,Native American,15566
Grandmother Corn,Native American,9072
Great Hare,Native American,42408
Great Head,Native American,14673
Great Rabbit,Native American,42409
Gudratrigakwitl,Native American,4542
Guguyni,Native American,120127
Gunnodayak,Native American,5863
Gyhldeptis,Native American,8601
Hahgwehdaetgah,Native American,7092
Hahgwehdiyu,Native American,10859
Haokah,Native American,8525
Hastseoltoi,Native American,6645
Hastshehogan,Native American,4304
Hayicanako,Native American,3086
Hemaskas,Native American,120128
Hino,Native American,12007
Hinu,Native American,12008
Hinun,Native American,12009
Hisagita Imisi,Native American,7316
Hisagitaimisi,Native American,7317
Hisakitaimisi,Native American,7318
Human Maker,Native American,13284
Humanmaker,Native American,13285
Huruing Wuhti,Native American,4883
Ibofanga,Native American,7319
Ictinike,Native American,17718
Igaluk,Native American,10508
Ignirtoq,Native American,5497
Ikto,Native American,17719
Iktomi,Native American,17720
Inktomi,Native American,17721
Ioi,Native American,4906
Ioskeha,Native American,7399
Irdlirvirisissong,Native American,7140
Isitoq,Native American,7017
Issitoq,Native American,7018
Iya,Native American,9430
Iyatiku,Native American,7771
Kachinas,Native American,14626
Kaiti,Native American,9993
Kananeski Anayehi,Native American,8180
Kanati,Native American,11163
Kapoonis,Native American,6673
Karwan,Native American,6424
Kat'sinas,Native American,14627
Kioskurber,Native American,6771
Kitche Manitou,Native American,19270
Kitchi Manitou,Native American,19271
Kitshi Manitou,Native American,19272
Kivati,Native American,46881
Kloskurbeh,Native American,6772
Koko,Native American,31086
Kokopelli,Native American,31087
Kokyangwuti,Native American,11527
Koshere,Native American,5290
Koyangwuti,Native American,11528
Koyemsi,Native American,8383
Kumokum,Native American,4897
Kumush,Native American,5664
Kushapatshikan,Native American,5291
Kutnahin,Native American,5114
Kwa Kwakalanooksiwae,Native American,4111
Kwakwakalanooksiwae,Native American,4112
Kwatee,Native American,46882
Kwatyat,Native American,46883
Kwekwaxa'we,Native American,120129
Kwekwaxawe,Native American,120130
Kwikumat,Native American,4740
Kwikwilyaqa,Native American,5311
Logobola,Native American,15206
Magician,Native American,13286
Maheo,Native American,12996
Malsum,Native American,12699
Malsumis,Native American,12700
Malsun,Native American,12701
Mana,Native American,8522
Manabozho,Native American,42410
Manabozo,Native American,42411
Manabush,Native American,29284
Manibozho,Native American,42412
Manidoog,Native American,23609
Manidoowag,Native American,23610
Manisar,Native American,6435
Manit,Native American,9023
Manito,Native American,23611
Manitoa,Native American,23612
Manitoo,Native American,23613
Manitou,Native American,23614
Manitu,Native American,23615
Mantóac,Native American,23616
Marten,Native American,12702
Michabo,Native American,11821
Mising,Native American,6302
Moar,Native American,7201
Momo,Native American,8247
Mudhead,Native American,8384
Muskrat,Native American,6660
Na'pi,Native American,10620
Nagaitcho,Native American,5035
Nanabozho,Native American,29285
Nanabozo,Native American,29286
Nankil'slas,Native American,120131
Nanook,Native American,13524
Napi,Native American,10621
Nataska,Native American,6831
Nayanezgani,Native American,8178
Negafook,Native American,7163
Nerivik,Native American,42248
Nerrivik,Native American,42249
Nipinoukhe,Native American,4542
Nocoma,Native American,6489
Nokomis,Native American,15162
Nokomos,Native American,15163
Nootaikok,Native American,13776
Nukatem,Native American,4763
Nuliajuk,Native American,42250
Nunuso,Native American,5771
Ocasta,Native American,11790
Odzihozo,Native American,4793
Old Man,Native American,136560
Old Man Coyote,Native American,136561
Olelbis,Native American,6312
Ololowishkya,Native American,31088
Onatah,Native American,10156
Oshadagea,Native American,9287
Otter,Native American,9748
Owiot,Native American,7607
Pah,Native American,8817
Palhik Mana,Native American,6849
Pamit,Native American,6834
Payatamu,Native American,5579
Pipinoukhe,Native American,5598
Poia,Native American,7202
Poshaiyankayo,Native American,4396
Pukkeenegak,Native American,5021
Qa'wadliliquala,Native American,4222
Qamaits,Native American,9403
Qawadliliquala,Native American,4223
Quaayayp,Native American,4875
Quaoar,Native American,11000
Raven,Native American,120132
Rhpisunt,Native American,7596
Sanopi,Native American,7433
Sedit,Native American,4475
Sedna,Native American,42251
Selu,Native American,9073
Senx,Native American,7945
Shakaru,Native American,10734
Shakuru,Native American,10735
Siarnaq,Native American,42252
Sint Holo,Native American,10100
Sisiutl,Native American,9722
Skan,Native American,6508
Skili,Native American,8614
Snoqalm,Native American,5444
Snoqualm,Native American,5445
Sosondowah,Native American,6204
Sotuknang,Native American,10388
Spider Grandmother,Native American,11529
Spider Woman(2),Native American,11530
Sussistanako,Native American,5740
Szeukha,Native American,5761
Tabaldak,Native American,7399
Taiowa,Native American,9140
Tamit,Native American,7457
Tarhuhyiawahku,Native American,10848
Tawiskara,Native American,5014
Tekkeitserktock,Native American,4806
Ten Corn Maidens,Native American,8221
Tewi'xilak,Native American,2644
Tewixilak,Native American,2645
Theelgeth,Native American,7613
Thelgeth,Native American,7614
Thunder Bird,Native American,21846
Thunder Twins,Native American,8184
Thunderbird,Native American,21847
Tihtipihin,Native American,8191
Tirawa,Native American,8869
Tirawa Atius,Native American,8870
Tobadzistsini,Native American,7580
Tolmalok,Native American,6348
Tonenili,Native American,10052
Tornarsuk,Native American,6984
Torngarsak,Native American,6985
Torngasak,Native American,6986
Torngasoak,Native American,6987
Totem Poles,Native American,14748
Tsohanoai,Native American,7849
Tukupar Itar,Native American,5977
Twin Brothers,Native American,5909
Txamsem,Native American,120133
Umai Hulhlya Wit,Native American,6132
Umai Hulhya Wit,Native American,6133
Uncegila,Native American,11533
Underwater Panthers,Native American,7206
Unelanuki,Native American,5242
Unktehi,Native American,11534
Unktome,Native American,17722
Untunktahe,Native American,9202
Utset,Native American,6335
Wabasso,Native American,8956
Wabosso,Native American,8957
Wakan Tanka,Native American,36043
Wakanda,Native American,36044
Wakinyan,Native American,21848
Wakonda,Native American,36045
Waukheon,Native American,21849
We Gyet,Native American,120134
Wenabozho,Native American,29287
Wendego,Native American,23512
Wendigo,Native American,23513
Wetiko,Native American,23514
Weywot,Native American,9138
Wheemeemeowah,Native American,5354
Wheememeowah,Native American,5355
White Buffalo Woman,Native American,11863
White She Buffalo,Native American,11864
Winabozho,Native American,29288
Windago,Native American,23515
Windego,Native American,23516
Windikouk,Native American,23517
Wisaaka,Native American,42413
Wishpoosh,Native American,7109
Wonomi,Native American,7554
Xelas,Native American,46884
Yhel,Native American,120135
Aasgard,Norse Gods,81073
Aegir,Norse Gods,35328
Aesir,Norse Gods,39168
Alfheim,Norse Gods,24681
Alfheimr,Norse Gods,24682
Amma(2),Norse Gods,17450
Andhrimnir,Norse Gods,18178
Andvari,Norse Gods,24196
Angerbda,Norse Gods,30583
Angrboda,Norse Gods,30584
Asbru,Norse Gods,31142
Asegeir,Norse Gods,12637
Asgaard,Norse Gods,81074
Asgard,Norse Gods,81075
Asgardr,Norse Gods,81076
Asgård,Norse Gods,81077
Ask,Norse Gods,23066
Askr,Norse Gods,23067
Astrild,Norse Gods,29902
Audhumbia,Norse Gods,28814
Audhumla,Norse Gods,28815
Audumbla,Norse Gods,28816
Audumla,Norse Gods,28817
Aurgelmir,Norse Gods,37589
Aurvandil,Norse Gods,25338
Aurvandill,Norse Gods,25339
Auðhumbla,Norse Gods,28818
Auðhumla,Norse Gods,28819
Auðumla,Norse Gods,28820
Balder,Norse Gods,123307
Baldr,Norse Gods,123308
Baldur,Norse Gods,123309
Baudihillie,Norse Gods,14925
Bestla,Norse Gods,19182
Beyla,Norse Gods,18956
Bifrost,Norse Gods,31143
Bilfrost,Norse Gods,31144
Bjort,Norse Gods,13636
Blid,Norse Gods,11536
Bor,Norse Gods,29677
Borr,Norse Gods,29678
Brage,Norse Gods,25808
Bragi,Norse Gods,25809
Brunhilde,Norse Gods,38923
Brunhilt,Norse Gods,38924
Brunnhilde,Norse Gods,38925
Brynhild,Norse Gods,38926
Buri,Norse Gods,27917
Byggvir,Norse Gods,12974
Bylgia,Norse Gods,14878
Dafn,Norse Gods,17531
Dis,Norse Gods,18076
Eir,Norse Gods,21714
Elli,Norse Gods,23047
Embla,Norse Gods,15451
Fafnir,Norse Gods,34558
Fenric,Norse Gods,84403
Fenrir,Norse Gods,84404
Fenris,Norse Gods,84405
Fenrisulfr,Norse Gods,84406
Fjorgyn,Norse Gods,30320
Forseti,Norse Gods,18234
Frey,Norse Gods,56881
Freya,Norse Gods,126005
Freyja,Norse Gods,126006
Freyr,Norse Gods,56882
Fricco,Norse Gods,56883
Frigg,Norse Gods,57538
Frigga,Norse Gods,57539
Frost Giants,Norse Gods,48324
Fulla,Norse Gods,9158
Gangleri,Norse Gods,234455
Garm,Norse Gods,20501
Gefion,Norse Gods,13723
Gefjon,Norse Gods,13724
Geirrod,Norse Gods,16800
Geirskokul,Norse Gods,10765
Gerd,Norse Gods,24386
Gerda,Norse Gods,24387
Gerdhr,Norse Gods,24388
Gersemi,Norse Gods,28494
Gerth,Norse Gods,24389
Gertrude,Norse Gods,13480
Gerutha,Norse Gods,13481
Ginnungagap,Norse Gods,14483
Gjalp,Norse Gods,10053
Gladsheim,Norse Gods,12816
Gladsheimr,Norse Gods,12817
Glut,Norse Gods,25036
Godheim,Norse Gods,81078
Goll,Norse Gods,11820
Gondul,Norse Gods,13260
Gotterdammerung,Norse Gods,73063
Goðheimar,Norse Gods,81079
Goðheimr,Norse Gods,81080
Greip,Norse Gods,8552
Grid,Norse Gods,16849
Groa,Norse Gods,13100
Gudrun,Norse Gods,12057
Guinn,Norse Gods,15437
Gullintani,Norse Gods,108184
Gullveig,Norse Gods,19065
Gulveig,Norse Gods,19066
Gunn,Norse Gods,15438
Gunnlod,Norse Gods,13720
Guttorm,Norse Gods,11755
Har,Norse Gods,6560
Hardgrep,Norse Gods,9994
Harr,Norse Gods,6561
Hati,Norse Gods,20332
Havamal,Norse Gods,16967
Heid,Norse Gods,19067
Heidrun,Norse Gods,14096
Heimdall,Norse Gods,108185
Heimdallr,Norse Gods,108186
Hel,Norse Gods,109557
Hela,Norse Gods,109558
Helgardh,Norse Gods,33412
Helheim,Norse Gods,33413
Helheimr,Norse Gods,33414
Hell,Norse Gods,109559
Herfjoturr,Norse Gods,11426
Hermod,Norse Gods,25707
Hermoth,Norse Gods,25708
Hertha,Norse Gods,15294
Hild,Norse Gods,11026
Hladgunnr,Norse Gods,10339
Hlin,Norse Gods,11767
Hlock,Norse Gods,9719
Hlodyn,Norse Gods,30321
Hnoss,Norse Gods,28057
Hnossa,Norse Gods,28058
Hod,Norse Gods,64611
Hodur,Norse Gods,64612
Hohnir,Norse Gods,17347
Holda,Norse Gods,10568
Holle,Norse Gods,11781
Holler,Norse Gods,12469
Honir,Norse Gods,17348
Hraesvelg,Norse Gods,10703
Hreidmar,Norse Gods,11102
Hrist,Norse Gods,14089
Hrungnir,Norse Gods,10353
Hrym,Norse Gods,10603
Huldra,Norse Gods,13487
Hyldemoer,Norse Gods,10137
Hymir,Norse Gods,12458
Hyndla,Norse Gods,9766
Hyrokkin,Norse Gods,11215
Hár,Norse Gods,6562
Hávamál,Norse Gods,16968
Ice Giants,Norse Gods,48325
Idun,Norse Gods,26942
Iduna,Norse Gods,26943
Idunn,Norse Gods,26944
Jafenhar,Norse Gods,5876
Jafnhar,Norse Gods,5877
Jafnharr,Norse Gods,5878
Jafnhárr,Norse Gods,5879
Jarnsaxa,Norse Gods,27595
Jeirolul,Norse Gods,9572
Jola,Norse Gods,15003
Jord,Norse Gods,30322
Jormungand,Norse Gods,32672
Jotnar,Norse Gods,48326
Jotunheim,Norse Gods,18660
Judur,Norse Gods,12302
Jötunheimr,Norse Gods,18661
Kara,Norse Gods,29970
Kvasir,Norse Gods,48573
Laga,Norse Gods,14006
Laufey,Norse Gods,17194
Lif,Norse Gods,25381
Lifthrasir,Norse Gods,18034
Liv,Norse Gods,25382
Loder,Norse Gods,239320
Lofn,Norse Gods,14896
Loke,Norse Gods,239321
Loki,Norse Gods,239322
Loki Laufeyjarson,Norse Gods,239323
Lokkju,Norse Gods,239324
Lopter,Norse Gods,239325
Lopti,Norse Gods,239326
Líf,Norse Gods,25383
Lífthrasir,Norse Gods,18035
Magni,Norse Gods,115362
Manheimr,Norse Gods,20318
Mani,Norse Gods,26454
Mannheim,Norse Gods,20319
Midgard,Norse Gods,20320
Mimir,Norse Gods,28196
Mist,Norse Gods,19938
Miðgarðr,Norse Gods,20321
Mjollner,Norse Gods,27069
Mjollnir,Norse Gods,27070
Mjolnir,Norse Gods,27071
Modgud,Norse Gods,12039
Modi,Norse Gods,30521
Muspelheim,Norse Gods,18827
Muspelheimr,Norse Gods,18828
Muspell,Norse Gods,18829
Muspellsheimr,Norse Gods,18830
Mysterious Three,Norse Gods,19784
Nanna,Norse Gods,16178
Narfi,Norse Gods,34862
Nari,Norse Gods,34863
Narvi,Norse Gods,34864
Nehalennia,Norse Gods,11433
Nibelungs,Norse Gods,17179
Nicor,Norse Gods,10648
Nidavellir,Norse Gods,19076
Nidhogg,Norse Gods,12951
Nidhoggr,Norse Gods,12952
Nidhøg,Norse Gods,12953
Niflheim,Norse Gods,31303
Niflheimr,Norse Gods,31304
Niflhel,Norse Gods,33415
Nine Worlds,Norse Gods,53367
Nithhogg,Norse Gods,12954
Niu Heimar,Norse Gods,53368
Niðavellir,Norse Gods,19077
Njoerd,Norse Gods,32211
Njor,Norse Gods,32212
Njord,Norse Gods,32213
Njoror,Norse Gods,32214
Njorth,Norse Gods,32215
Njörðr,Norse Gods,32216
Norns,Norse Gods,29778
Nott,Norse Gods,14441
Nídhögg,Norse Gods,12955
Níu Heimar,Norse Gods,53369
Níðhögg,Norse Gods,12956
Níðhöggr,Norse Gods,12957
Od,Norse Gods,33329
Odin,Norse Gods,234456
Odinn,Norse Gods,234457
Odur,Norse Gods,33330
Oller,Norse Gods,38193
Othinn,Norse Gods,234458
Otr,Norse Gods,13136
Otter(2),Norse Gods,13137
Poetic Edda,Norse Gods,16969
Radgrid,Norse Gods,14012
Ragnarok,Norse Gods,73064
Ragnarök,Norse Gods,73065
Ragnarøkr,Norse Gods,73066
Ragnorak,Norse Gods,73067
Rainbow Bridge,Norse Gods,31145
Ran,Norse Gods,22202
Ratatosk,Norse Gods,19710
Ratatoskr,Norse Gods,19711
Regin,Norse Gods,14675
Rig,Norse Gods,19029
Rind,Norse Gods,16335
Rindr,Norse Gods,11224
Saga,Norse Gods,16365
Sibilja,Norse Gods,11611
Siegfried,Norse Gods,19956
Sif,Norse Gods,28743
Sigurd,Norse Gods,19957
Sigyn,Norse Gods,26217
Sjofn,Norse Gods,15664
Skadi,Norse Gods,33418
Skaoi,Norse Gods,33419
Skeggiold,Norse Gods,12614
Skirnir,Norse Gods,20794
Skogul,Norse Gods,12730
Skoll,Norse Gods,44340
Skuld,Norse Gods,17073
Sleipner,Norse Gods,30366
Sleipnir,Norse Gods,30367
Snotra,Norse Gods,15492
Sol,Norse Gods,31896
Surt,Norse Gods,18481
Suttung,Norse Gods,9185
Svartalfheim,Norse Gods,19078
Svartalfheimr,Norse Gods,19079
Svartálfheimr,Norse Gods,19080
Swan Maidens,Norse Gods,14284
Syn,Norse Gods,17967
Sól,Norse Gods,31897
Thialfi,Norse Gods,12359
Thiassi,Norse Gods,16684
Thor,Norse Gods,138429
Thridi,Norse Gods,13246
Thrud,Norse Gods,34601
Thrudheim,Norse Gods,14057
Tyr,Norse Gods,108885
Týr,Norse Gods,108886
Ull,Norse Gods,38194
Uller,Norse Gods,38195
Ullr,Norse Gods,38196
Urd,Norse Gods,18473
Urth,Norse Gods,18474
Urðr,Norse Gods,18475
Vafthrudnir,Norse Gods,9747
Vafthruthnir,Norse Gods,9748
Vafþrúðnir,Norse Gods,9749
Vaganhope,Norse Gods,8956
Vak,Norse Gods,234459
Valder,Norse Gods,38197
Valhalla,Norse Gods,34716
Vali,Norse Gods,34506
Vali(2),Norse Gods,24845
Valkyries,Norse Gods,90118
Valkyrja,Norse Gods,90119
Valtam,Norse Gods,234460
Vanaheim,Norse Gods,19054
Vanaheimr,Norse Gods,19055
Vanir,Norse Gods,27691
Ve,Norse Gods,19890
Verdandi,Norse Gods,15519
Vidar,Norse Gods,34569
Vili,Norse Gods,20362
Ville,Norse Gods,20363
Volsungs,Norse Gods,10573
Vuldr,Norse Gods,38198
Walkyries,Norse Gods,90120
Wave Maidens,Norse Gods,20982
Yggdrasil,Norse Gods,41297
Yggdrasill,Norse Gods,41298
Ymir,Norse Gods,37590
Yngvi,Norse Gods,56884
Yngvi Freyr,Norse Gods,56885
Álfheimr,Norse Gods,24683
Ásgarðr,Norse Gods,81081
Åsgard,Norse Gods,81082
Æsgard,Norse Gods,81083
Þriðji,Norse Gods,13247
Þórr,Norse Gods,138430
Abeguwo,Oceanic Gods,23787
Abere,Oceanic Gods,9997
Adaro,Oceanic Gods,9521
Adi Mailagu,Oceanic Gods,6834
Afekan,Oceanic Gods,6108
Agunua,Oceanic Gods,6356
Ahoeitu,Oceanic Gods,6375
Ai Tupuai,Oceanic Gods,5260
Aiaru,Oceanic Gods,8230
Aku Aku,Oceanic Gods,10083
Ala Muki,Oceanic Gods,5707
Alalahe,Oceanic Gods,8034
Alilmenehune,Oceanic Gods,4895
Aluelop,Oceanic Gods,4495
Aluluei,Oceanic Gods,6225
Ao,Oceanic Gods,6224
Ao Kahiwahiwa,Oceanic Gods,4960
Ao Kanapanapa,Oceanic Gods,4443
Ao Nue,Oceanic Gods,3807
Ao Pakarea,Oceanic Gods,4365
Ao Potano,Oceanic Gods,3577
Ao Pour,Oceanic Gods,3585
Ao Roa,Oceanic Gods,4348
Ao Takawe,Oceanic Gods,3634
Apu Hau,Oceanic Gods,5618
Apu Ko Hai,Oceanic Gods,4521
Apu Mantangi,Oceanic Gods,3770
Areop,Oceanic Gods,5500
Areop Enap,Oceanic Gods,5501
Areop It Eonin,Oceanic Gods,3676
Aroonoona,Oceanic Gods,3758
Arununa,Oceanic Gods,4242
Atanua,Oceanic Gods,5015
Atea,Oceanic Gods,6898
Au,Oceanic Gods,4422
Aumakua,Oceanic Gods,4737
Babamik,Oceanic Gods,5505
Bird Man,Oceanic Gods,20812
Bue,Oceanic Gods,7494
Dakuwanga,Oceanic Gods,6838
Darvi,Oceanic Gods,5476
Degei,Oceanic Gods,5362
Demas,Oceanic Gods,5728
Diwa Zib,Oceanic Gods,4360
Dudugera,Oceanic Gods,4617
Eitumatupua,Oceanic Gods,6660
Fa'ahotu,Oceanic Gods,4419
Fa Ahotu,Oceanic Gods,4420
Fardu,Oceanic Gods,6360
Fati,Oceanic Gods,6361
Faumea,Oceanic Gods,5199
Fe'e,Oceanic Gods,6179
Fe E,Oceanic Gods,6180
Flaming Teeth,Oceanic Gods,5423
Godsticks,Oceanic Gods,5074
Goga,Oceanic Gods,5547
Gogo,Oceanic Gods,5868
Gora Daileng,Oceanic Gods,4271
Hana,Oceanic Gods,6109
Haumea,Oceanic Gods,5207
Haumiatiketike,Oceanic Gods,7719
Haumietiketike,Oceanic Gods,7720
Hi'aka,Oceanic Gods,11335
Hi'iaka,Oceanic Gods,11336
Hiiaka,Oceanic Gods,11337
Hikule'o,Oceanic Gods,5595
Hikule O,Oceanic Gods,5596
Hina,Oceanic Gods,6881
Hina Ika,Oceanic Gods,5205
Hina Uri,Oceanic Gods,4693
Hine,Oceanic Gods,6882
Hine Keha,Oceanic Gods,4440
Hine Nuitepo,Oceanic Gods,11363
Hine Titama,Oceanic Gods,7664
Hinenuitepo,Oceanic Gods,11364
Hinetitama,Oceanic Gods,7665
Hoa Tapu,Oceanic Gods,4326
Honoyeta,Oceanic Gods,4590
Hukere,Oceanic Gods,4528
Hukere Nui,Oceanic Gods,4529
Ika Tere Maeri,Oceanic Gods,5099
Ilaheua,Oceanic Gods,4389
Ilaheva,Oceanic Gods,4390
Io(2),Oceanic Gods,3919
Ira Waru,Oceanic Gods,4316
Jari,Oceanic Gods,15684
Jugumishanta,Oceanic Gods,4131
Kae,Oceanic Gods,4522
Kahausibware,Oceanic Gods,3736
Kahoali,Oceanic Gods,5517
Kai N Tiku Aba,Oceanic Gods,3914
Kaitangata,Oceanic Gods,4044
Kakamora,Oceanic Gods,16911
Kamapua'a,Oceanic Gods,5996
Kamapuaa,Oceanic Gods,5997
Kamarong,Oceanic Gods,4859
